"ACQDATE","ACQYEAR","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNUM","FRM_INSAGENT1","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG","FRM_CERT","FRM_CHARTAGENT","FRM_CNTYNAME","FRM_INSTNAME","FRM_ORGTYPE","FRM_PADDR","FRM_PCITY","FRM_PZIP5","FRM_PZIPREST","FRM_TRUST"
"2000-12-17T00:00:00","2000","0","Y","35235","110","NEW INSTITUTION","Institution established. Original name: HillTop Community Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","UNION","39","2000-02-07T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-07T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","0","0","BIF","0","NJ","0","FDIC","200000704_110_76792__","BIF","0","","HillTop Community Bank","0","0","40.718115","-74.358206","385 SPRINGFIELD AVENUE","SUMMIT","NJ","NEW JERSEY","07901","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","385 SPRINGFIELD AVENUE","SUMMIT","2000-02-08T00:00:00","2000","NJ","07901","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW JERSEY","34","200000704","","0","0","0","0","0","76792","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","35303","110","NEW INSTITUTION","Institution established. Original name: Old Mission Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","CHIPPEWA","33","2000-02-07T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-07T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","NM","C","Commercial","0","0","BIF","0","MI","0","FDIC","200000706_110_77693__","BIF","0","","Old Mission Bank","0","0","0","0","2701 1-75 BUSINESS SPUR","SAULT STE. MARIE","MI","MICHIGAN","49783","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","2701 1-75 BUSINESS SPUR","SAULT STE. MARIE","2000-02-08T00:00:00","2000","MI","49783","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MICHIGAN","26","200000706","","0","0","0","0","0","77693","0","0","","","","","","","","","",""
"2002-10-15T00:00:00","2002","0","Y","35416","110","NEW INSTITUTION","Institution established. Original name: Partners Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","MADISON","119","2000-02-07T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-07T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","NM","C","Commercial","0","0","BIF","0","IL","0","FDIC","200000709_110_80011__","BIF","0","","Partners Bank","0","0","38.923996","-90.172494","#1 GINGER CREEK MEADOWS","GLEN CARBON","IL","ILLINOIS","62034","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","231 EAST CENTER DRIVE","ALTON","2000-02-08T00:00:00","2000","IL","62002","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200000709","","0","0","0","0","0","80011","0","0","","","","","","","","","",""
"2001-11-30T00:00:00","2001","0","Y","35363","110","NEW INSTITUTION","Institution established. Original name: Bay.Net Bank ().","OTS","0","0","0","0","SB","0","S","Savings","33","HARFORD","25","2000-02-07T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-07T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","SB","S","Savings","0","0","SAIF","0","MD","0","OTS","200000711_110_78825__","SAIF","0","","Bay.Net Bank","0","0","39.538044","-76.351967","126 NORTH MAIN STREET","BEL AIR","MD","MARYLAND","21014","0000","1","1","0","0","STOCK SAVINGS BANK","115","FI","N","126 NORTH MAIN STREET","BEL AIR","2000-02-08T00:00:00","2000","MD","21014","0000","OTS","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MARYLAND","24","200000711","","0","0","0","0","0","78825","0","0","","","","","","","","","",""
"2000-12-12T00:00:00","2000","0","Y","35405","110","NEW INSTITUTION","Institution established. Original name: Aetna Trust Company, FSB ().","OTS","0","0","0","0","SB","0","S","Savings","33","HARTFORD","3","2000-02-01T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-01T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","SB","S","Savings","0","0","SAIF","0","CT","0","OTS","200000734_110_79510__","SAIF","0","","Aetna Trust Company, FSB","0","0","41.767788","-72.692184","151 FARMINGTON AVENUE, TNA1","HARTFORD","CT","CONNECTICUT","06156","0000","1","1","0","0","STOCK SAVINGS BANK","115","FI","N","151 FARMINGTON AVENUE, TNA1","HARTFORD","2000-02-08T00:00:00","2000","CT","06156","0000","OTS","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CONNECTICUT","9","200000734","Limited","0","0","0","0","0","79510","0","0","","","","","","","","","",""
"2000-06-04T00:00:00","2000","0","Y","35297","110","NEW INSTITUTION","Institution established. Original name: INATrust, fsb ().","OTS","0","0","0","0","SB","0","S","Savings","33","PHILADELPHIA","101","2000-02-09T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-09T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","SB","S","Savings","0","0","SAIF","0","PA","0","OTS","200000812_110_77687__","SAIF","0","","INATrust, fsb","0","0","39.951358","-75.167188","1 BEAVER VALLEY ROAD","WILMINGTON","DE","DELAWARE","19803","0000","1","1","0","0","STOCK SAVINGS BANK","115","FI","N","1601 CHESTNUT STREET","PHILADELPHIA","2001-06-06T00:00:00","2001","PA","19192","0000","OTS","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200000812","Limited","0","0","0","0","0","77687","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","35364","110","NEW INSTITUTION","Institution established. Original name: Centra Bank, Inc. ().","STATE","0","0","0","0","NM","0","C","Commercial","21","MONONGALIA","61","2000-02-14T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-14T00:00:00","2000","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","BIF","0","WV","0","FDIC","200000899_110_78826__","BIF","0","","Centra Bank, Inc.","0","0","39.651899","-79.960127","990 ELMER PRINCE DRIVE","MORGANTOWN","WV","WEST VIRGINIA","26507","0656","1","1","0","0","COMMERCIAL BANK","10","FI","N","990 ELMER PRINCE DRIVE","MORGANTOWN","2000-02-14T00:00:00","2000","WV","26507","0656","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","WEST VIRGINIA","54","200000899","","0","0","0","0","0","78826","0","0","","","","","","","","","",""
"2004-12-16T00:00:00","2004","0","Y","35419","110","NEW INSTITUTION","Institution established. Original name: Premier Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","COOK","31","2000-02-14T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-14T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","NM","C","Commercial","0","0","BIF","0","IL","0","FDIC","200000934_110_80014__","BIF","0","","Premier Bank","0","0","42.076687","-87.708703","1210 CENTRAL AVENUE","WILMETTE","IL","ILLINOIS","60091","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","1210 CENTRAL AVENUE","WILMETTE","2000-02-15T00:00:00","2000","IL","60091","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200000934","","0","0","0","0","0","80014","0","0","","","","","","","","","",""
"2000-06-21T00:00:00","2000","0","Y","35406","110","NEW INSTITUTION","Institution established. Original name: BankVista ().","STATE","0","0","0","0","NM","0","C","Commercial","21","STEARNS","145","2000-02-15T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-15T00:00:00","2000","0","0","0","0","0","11","KANSAS CITY","","0","NM","C","Commercial","0","0","BIF","0","MN","0","FDIC","200000937_110_79511__","BIF","0","","BankVista","0","0","45.595308","-94.193518","P. O. BOX 338","SARTELL","MN","MINNESOTA","56377","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","125 TWIN RIVERS COURT","SARTELL","2000-10-11T00:00:00","2000","MN","56377","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MINNESOTA","27","200000937","","0","0","0","0","0","79511","0","0","","","","","","","","","",""
"2000-04-02T00:00:00","2000","0","Y","35453","110","NEW INSTITUTION","Institution established. Original name: Bank of America Oregon, National Association ().","OCC","0","0","0","0","N","0","C","Commercial","3","MULTNOMAH","51","2000-02-15T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-15T00:00:00","2000","0","0","0","0","0","16","COMPLEX FINANCIAL INSTITUTIONS","","0","N","C","Commercial","0","0","BIF","0","OR","0","OCC","200000938_110_80231__","BIF","0","","Bank of America Oregon, National Association","0","0","45.516849","-122.678746","6309 S.W. CAPITOL HIGHWAY","PORTLAND","OR","OREGON","97239","1937","1","1","0","0","COMMERCIAL BANK","10","FI","N","1001 S. W. 5TH AVENUE","PORTLAND","2000-02-15T00:00:00","2000","OR","97204","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","OREGON","41","200000938","","0","0","0","0","0","80231","0","0","","","","","","","","","",""
"2000-03-30T00:00:00","2000","0","Y","35370","110","NEW INSTITUTION","Institution established. Original name: Community Bank of Chaska ().","STATE","0","0","0","0","NM","0","C","Commercial","21","CARVER","19","2000-02-16T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-16T00:00:00","2000","0","0","0","0","0","11","KANSAS CITY","","0","NM","C","Commercial","0","0","BIF","0","MN","0","FDIC","200000953_110_78834__","BIF","0","","Community Bank of Chaska","0","0","44.790612","-93.600748","P. O. BOX 114","CHASKA","MN","MINNESOTA","55318","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","706 WALNUT STREET","CHASKA","2000-02-16T00:00:00","2000","MN","55318","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MINNESOTA","27","200000953","","0","0","0","0","0","78834","0","0","","","","","","","","","",""
"2002-11-17T00:00:00","2002","0","Y","35259","110","NEW INSTITUTION","Institution established. Original name: The Bank of Georgia ().","STATE","0","0","0","0","NM","0","C","Commercial","21","FAYETTE","113","2000-02-18T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-18T00:00:00","2000","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","BIF","0","GA","0","FDIC","200001065_110_77223__","BIF","0","","The Bank of Georgia","0","0","33.42808","-84.556561","100 WEST PARK DRIVE","PEACHTREE CITY","GA","GEORGIA","30269","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","2008 HIGHWAY 54 WEST","FAYETTEVILLE","2000-02-22T00:00:00","2000","GA","30214","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200001065","","0","0","0","0","0","77223","0","0","","","","","","","","","",""
"2004-04-29T00:00:00","2004","0","Y","35380","110","NEW INSTITUTION","Institution established. Original name: Henderson National Bank ().","OCC","0","0","0","0","N","0","C","Commercial","3","HENDERSON","101","2000-02-22T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-22T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","N","C","Commercial","0","0","BIF","0","KY","0","OCC","200001066_110_78848__","BIF","0","","Henderson National Bank","0","0","37.840815","-87.591523","208 NORTH MAIN STREET","HENDERSON","KY","KENTUCKY","42420","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","208 NORTH MAIN STREET","HENDERSON","2000-02-22T00:00:00","2000","KY","42420","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","KENTUCKY","21","200001066","","0","0","0","0","0","78848","0","0","","","","","","","","","",""
"2004-06-13T00:00:00","2004","0","N","35540","110","NEW INSTITUTION","Institution established but was not FDIC insured. Original name: Firstfed Trust Company, National Association ().","OCC","0","0","0","0","NC","0","N/A","N/A","50","BRISTOL","5","2000-02-01T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-01T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","NC","N/A","N/A","0","0","NONE","0","MA","0","OCC","200001070_110_81649__","NONE","0","","Firstfed Trust Company, National Association","0","0","0","0","P. O. BOX 1509","FALL RIVER","MA","MASSACHUSETTS","02722","0000","1","0","0","0","TRUST COMPANY","310","FI","N","MAIN STREET","SWANSEA","2000-02-22T00:00:00","2000","MA","02777","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MASSACHUSETTS","25","200001070","Full","0","0","0","0","0","81649","0","0","","","","","","","","","",""
"2001-09-26T00:00:00","2001","0","Y","35337","110","NEW INSTITUTION","Institution established. Original name: Town Square Bank, Inc. ().","STATE","0","0","0","0","NM","0","C","Commercial","21","BOYD","19","2000-02-18T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-18T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","NM","C","Commercial","0","0","BIF","0","KY","0","FDIC","200001077_110_78243__","BIF","0","","Town Square Bank, Inc.","0","0","38.414051","-82.709159","9431 U.S. ROUTE 60","ASHLAND","KY","KENTUCKY","41101","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","9431 U.S. 60","ASHLAND","2000-02-23T00:00:00","2000","KY","41101","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","KENTUCKY","21","200001077","","0","0","0","0","0","78243","0","0","","","","","","","","","",""
"2005-01-25T00:00:00","2005","0","Y","35327","110","NEW INSTITUTION","Institution established. Original name: First Kensington Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","HERNANDO","53","2000-02-28T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-28T00:00:00","2000","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","BIF","0","FL","0","FDIC","200001187_110_78233__","BIF","0","","First Kensington Bank","0","0","28.45488","-82.629067","13246 NORTH DALE MABRY HIGHWAY","TAMPA","FL","FLORIDA","33624","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","1300 PINEHURST DRIVE","SPRING HILL","2000-02-29T00:00:00","2000","FL","34606","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200001187","","0","0","0","0","0","78233","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","35282","110","NEW INSTITUTION","Institution established. Original name: Gateway Savings Bank ().","OTS","0","0","0","0","SB","0","S","Savings","33","POLK","153","2000-02-04T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-04T00:00:00","2000","0","0","0","0","0","11","KANSAS CITY","","0","SB","S","Savings","33","153","SAIF","115","IA","19","OTS","200001189_110_77671__","SAIF","0","","Gateway Savings Bank","0","0","41.738769","-93.600176","911 NORTH ANKENY BOULEVARD","ANKENY","IA","IOWA","50021","0000","0","1","0","0","STOCK SAVINGS BANK","115","FI","N","911 NORTH ANKENY BOULEVARD","ANKENY","2000-02-29T00:00:00","2000","IA","50021","0000","OTS","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","IOWA","19","200001189","","0","0","0","0","0","77671","0","0","35282","OTS","POLK","Gateway Savings Bank","STOCK SAVINGS BANK","911 NORTH ANKENY BOULEVARD","ANKENY","50021","0000",""
"2000-04-26T00:00:00","2000","0","Y","35426","110","NEW INSTITUTION","Institution established. Original name: Two River Community Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","MONMOUTH","25","2000-02-28T00:00:00","2000","9999-12-31T00:00:00","9999","2000-02-28T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","0","0","BIF","0","NJ","0","FDIC","200001195_110_80022__","BIF","0","","Two River Community Bank","0","0","40.399155","-74.116232","766 SHREWSBURY AVENUE","TINTON FALLS","NJ","NEW JERSEY","07724","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","1250 HIGHWAY 35, SOUTH","MIDDLETOWN","2000-02-29T00:00:00","2000","NJ","07748","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW JERSEY","34","200001195","","0","0","0","0","0","80022","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","35377","110","NEW INSTITUTION","Institution established. Original name: Alpine Capital Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","NEW YORK","61","2000-03-01T00:00:00","2000","9999-12-31T00:00:00","9999","2000-03-01T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","0","0","BIF","0","NY","0","FDIC","200001201_110_78845__","BIF","0","","Alpine Capital Bank","0","0","40.76082","-73.975616","680 FIFTH AVENUE, 15TH FLOOR","NEW YORK","NY","NEW YORK","10019","5429","1","1","0","0","COMMERCIAL BANK","10","FI","N","680 FIFTH AVENUE, 15TH FLOOR","NEW YORK","2000-03-02T00:00:00","2000","NY","10019","5429","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW YORK","36","200001201","","0","0","0","0","0","78845","0","0","","","","","","","","","",""
"2001-04-01T00:00:00","2001","0","Y","35441","110","NEW INSTITUTION","Institution established. Original name: Four Corners Community Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","SAN JUAN","45","2000-03-01T00:00:00","2000","9999-12-31T00:00:00","9999","2000-03-01T00:00:00","2000","0","0","0","0","0","13","DALLAS","","0","NM","C","Commercial","0","0","BIF","0","NM","0","FDIC","200001202_110_80040__","BIF","0","","Four Corners Community Bank","0","0","36.748049","-108.168335","500 W. MAIN STREET, SUITE 101","FARMINGTON","NM","NEW MEXICO","87401","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","2811 EAST 20TH STREET","FARMINGTON","2000-03-02T00:00:00","2000","NM","87402","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW MEXICO","35","200001202","","0","0","0","0","0","80040","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","35414","110","NEW INSTITUTION","Institution established. Original name: Garden City State Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","FINNEY","55","2000-03-14T00:00:00","2000","9999-12-31T00:00:00","9999","2000-03-13T00:00:00","2000","0","0","0","0","0","11","KANSAS CITY","","0","NM","C","Commercial","0","0","BIF","0","KS","0","FDIC","200001381_110_79522__","BIF","0","","Garden City State Bank","0","0","37.989329","-100.849301","1910 EAST MARY","GARDEN CITY","KS","KANSAS","67846","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","1910 EAST MARY","GARDEN CITY","2000-03-14T00:00:00","2000","KS","67846","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","KANSAS","20","200001381","","0","0","0","0","0","79522","0","0","","","","","","","","","",""
"2001-06-03T00:00:00","2001","0","Y","35345","110","NEW INSTITUTION","Institution established. Original name: Davison State Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","GENESEE","49","2000-03-13T00:00:00","2000","9999-12-31T00:00:00","9999","2000-03-13T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","NM","C","Commercial","0","0","BIF","0","MI","0","FDIC","200001383_110_78806__","BIF","0","","Davison State Bank","0","0","43.034359","-83.539371","26200 AMERICAN DRIVE","SOUTHFIELD","MI","MICHIGAN","48034","1515","1","1","0","0","COMMERCIAL BANK","10","FI","N","8477 DAVISON ROAD","DAVISON","2000-03-14T00:00:00","2000","MI","48423","2114","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MICHIGAN","26","200001383","","0","0","0","0","0","78806","0","0","","","","","","","","","",""
"2001-10-14T00:00:00","2001","0","Y","35412","110","NEW INSTITUTION","Institution established. Original name: American Community Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","MCHENRY","111","2000-03-13T00:00:00","2000","9999-12-31T00:00:00","9999","2000-03-13T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","NM","C","Commercial","0","0","BIF","0","IL","0","FDIC","200001442_110_79520__","BIF","0","","American Community Bank","0","0","42.303807","-88.433338","P. O. BOX 1720","WOODSTOCK","IL","ILLINOIS","60098","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","1060 LAKE AVENUE","WOODSTOCK","2000-03-15T00:00:00","2000","IL","60098","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200001442","","0","0","0","0","0","79520","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","35477","110","NEW INSTITUTION","Institution established. Original name: Citizens First Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","CLINTON","45","2000-03-14T00:00:00","2000","9999-12-31T00:00:00","9999","2000-03-14T00:00:00","2000","0","0","0","0","0","11","KANSAS CITY","","0","NM","C","Commercial","0","0","BIF","0","IA","0","FDIC","200001443_110_80561__","BIF","0","","Citizens First Bank","0","0","41.81844","-90.21976","1442 LINCOLN WAY","CLINTON","IA","IOWA","52733","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","1442 LINCOLN WAY","CLINTON","2000-03-15T00:00:00","2000","IA","52733","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","IOWA","19","200001443","","0","0","0","0","0","80561","0","0","","","","","","","","","",""
"2001-10-31T00:00:00","2001","0","Y","35117","110","NEW INSTITUTION","Institution established. Original name: CenterBank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","CLERMONT","25","2000-03-15T00:00:00","2000","9999-12-31T00:00:00","9999","2000-03-15T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","NM","C","Commercial","0","0","BIF","0","OH","0","FDIC","200001444_110_74906__","BIF","0","","CenterBank","0","0","39.181922","-84.274049","Po Box 990","Milford","OH","OHIO","45150","0990","1","1","0","0","COMMERCIAL BANK","10","FI","N","1127 MAIN STREET","MILFORD","2000-03-15T00:00:00","2000","OH","45150","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","OHIO","39","200001444","","0","0","0","0","0","74906","0","0","","","","","","","","","",""
"2004-10-25T00:00:00","2004","0","Y","35304","110","NEW INSTITUTION","Institution established. Original name: First Business Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","BREVARD","9","2000-03-15T00:00:00","2000","9999-12-31T00:00:00","9999","2000-03-15T00:00:00","2000","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","BIF","0","FL","0","FDIC","200001445_110_77694__","BIF","0","","First Business Bank","0","0","28.112956","-80.619586","340 NORTH HARBOR CITY BOULEVARD","MELBOURNE","FL","FLORIDA","32935","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","340 NORTH HARBOR CITY BOULEVARD","MELBOURNE","2000-03-15T00:00:00","2000","FL","32935","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200001445","","0","0","0","0","0","77694","0","0","","","","","","","","","",""
